ID,F635 Median,B635 Median,F532 Median,B532 Median
hAD1272,1409.0,0.0,519.0,0.0
hAD1279,586.0,0.0,176.0,0.0
hAD1291,441.0,0.0,330.0,0.0
hAD1310,451.0,0.0,200.0,0.0
hAD1557,665.0,0.0,0.0,0.0
hAD1570,847.0,0.0,620.0,0.0
hAD1579,216.0,0.0,83.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAC8717,1383.0,0.0,852.0,0.0
hAC8727,682.0,0.0,405.0,0.0
hAC8747,2727.0,0.0,930.0,0.0
hAB1544,902.0,0.0,481.0,0.0
hAB1555,3875.0,0.0,1344.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAB6477,372.0,0.0,68.0,0.0
hAB6498,309.0,0.0,93.0,0.0
hAB6522,0.0,0.0,0.0,0.0
hAB6557,377.0,0.0,641.0,0.0
hAB6818,1089.0,0.0,213.0,0.0
hAB6825,357.0,0.0,1325.0,0.0
hAB6837,2594.0,0.0,999.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD1263,1132.0,0.0,714.0,0.0
hAD1273,636.0,0.0,262.0,0.0
hAD1291,387.0,0.0,239.0,0.0
hAD1331,2514.0,0.0,1583.0,0.0
hAE0109,18498.0,0.0,10297.0,0.0
hAE0111,9276.0,0.0,5532.0,0.0
hAE0855,1864.0,0.0,1114.0,0.0
hAE0879,2034.0,0.0,899.0,0.0
hAE0903,898.0,0.0,398.0,0.0
hAE0927,333.0,0.0,125.0,0.0
hAE0861,598.0,0.0,354.0,0.0
hAE0885,1262.0,0.0,895.0,0.0
hAE0909,1111.0,0.0,606.0,0.0
hAE0933,172.0,0.0,65.0,0.0
hAB1191,0.0,0.0,0.0,0.0
hAB1206,1951.0,0.0,883.0,0.0
hAB1213,1248.0,0.0,987.0,0.0
hAB1219,1185.0,0.0,198.0,0.0
hAB1526,227.0,0.0,412.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD1912,371.0,0.0,104.0,0.0
hAD1924,1188.0,0.0,589.0,0.0
hAD1948,1541.0,0.0,329.0,0.0
hAD2041,779.0,0.0,548.0,0.0
hAD4361,387.0,0.0,179.0,0.0
hAD4371,280.0,0.0,64.0,0.0
hAD4373,62.0,0.0,0.0,0.0
No_DNA,561.0,0.0,466.0,0.0
hAE0057,6698.0,0.0,12048.0,0.0
hAE0059,350.0,0.0,1636.0,0.0
hAE0061,2780.0,0.0,1737.0,0.0
hAE0063,546.0,0.0,338.0,0.0
hAE0105,1314.0,0.0,697.0,0.0
hAE0107,2542.0,0.0,2273.0,0.0
hAC1029,149.0,0.0,72.0,0.0
hAC1050,0.0,0.0,0.0,0.0
hAC1064,15.0,0.0,0.0,0.0
hAC1074,0.0,0.0,0.0,0.0
hAC1278,966.0,0.0,352.0,0.0
hAC1331,1070.0,0.0,758.0,0.0
hAC1344,2154.0,0.0,915.0,0.0
No_DNA,108.0,0.0,0.0,0.0
hAC4301,381.0,0.0,81.0,0.0
hAC4318,214.0,0.0,140.0,0.0
hAC4321,177.0,0.0,48.0,0.0
hAC4323,1421.0,0.0,976.0,0.0
hAC4508,849.0,0.0,751.0,0.0
hAC4563,549.0,0.0,298.0,0.0
hAC4585,0.0,0.0,0.0,0.0
hAA9557,2154.0,0.0,2172.0,0.0
hAA9577,832.0,0.0,480.0,0.0
hAA9585,1474.0,0.0,1257.0,0.0
hAA9916,1733.0,0.0,1179.0,0.0
hAA9935,1131.0,0.0,697.0,0.0
hAA9950,1105.0,0.0,1284.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAB7582,515.0,0.0,260.0,0.0
hAB7612,1359.0,0.0,907.0,0.0
hAB7624,275.0,0.0,272.0,0.0
hAB7639,275.0,0.0,277.0,0.0
hAB8075,673.0,0.0,679.0,0.0
hAB8094,170.0,0.0,113.0,0.0
hAB8111,227.0,0.0,414.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAA3975,556.0,0.0,284.0,0.0
hAA3985,2840.0,0.0,1670.0,0.0
hAA4430,280.0,0.0,334.0,0.0
hAA4437,131.0,0.0,0.0,0.0
hAA4444,465.0,0.0,247.0,0.0
No_DNA,654.0,0.0,494.0,0.0
hAA7311,3195.0,0.0,1447.0,0.0
hAA7326,365.0,0.0,228.0,0.0
hAA7335,1013.0,0.0,1425.0,0.0
hAA7342,3145.0,0.0,4063.0,0.0
hAA7759,2187.0,0.0,1062.0,0.0
hAA7772,921.0,0.0,756.0,0.0
hAA7804,1892.0,0.0,1512.0,0.0
No_DNA,327.0,0.0,180.0,0.0
hAA9518,3772.0,0.0,3043.0,0.0
hAA0584,1204.0,0.0,973.0,0.0
hAA0738,783.0,0.0,636.0,0.0
hAA0741,1666.0,0.0,1125.0,0.0
hAA0749,646.0,0.0,383.0,0.0
No_DNA,637.0,0.0,447.0,0.0
hAA1943,1140.0,0.0,908.0,0.0
hAA1951,0.0,0.0,0.0,0.0
hAA1955,4168.0,0.0,2489.0,0.0
hAA1963,6170.0,0.0,4159.0,0.0
hAA2134,5989.0,0.0,3138.0,0.0
hAA2141,830.0,0.0,933.0,0.0
hAA2144,2212.0,0.0,3463.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAA3926,1929.0,0.0,1812.0,0.0
hAA3958,724.0,0.0,385.0,0.0
hAC8140,74.0,0.0,72.0,0.0
hAC8186,489.0,0.0,376.0,0.0
hAC8203,398.0,0.0,188.0,0.0
No_DNA,180.0,0.0,82.0,0.0
hAD2491,374.0,0.0,76.0,0.0
hAD2550,1210.0,0.0,481.0,0.0
hAD2622,473.0,0.0,383.0,0.0
hAD2689,741.0,0.0,814.0,0.0
hAD4372,0.0,0.0,0.0,0.0
hAD4376,396.0,0.0,288.0,0.0
hAD4381,28.0,0.0,0.0,0.0
No_DNA,885.0,0.0,741.0,0.0
hAA0553,1509.0,0.0,1765.0,0.0
hAA0574,4513.0,0.0,919.0,0.0
hAA0577,5199.0,0.0,4522.0,0.0
hAB0691,559.0,0.0,430.0,0.0
No_DNA,304.0,0.0,175.0,0.0
No_DNA,129.0,0.0,18.0,0.0
hAB7672,3113.0,0.0,992.0,0.0
hAB7794,2322.0,0.0,0.0,0.0
hAB7862,141.0,0.0,313.0,0.0
hAB7942,0.0,0.0,0.0,0.0
hAB9130,1927.0,0.0,1388.0,0.0
hAB9172,36.0,0.0,9.0,0.0
hAB9347,1036.0,0.0,387.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAC7902,459.0,0.0,383.0,0.0
hAC7910,1600.0,0.0,453.0,0.0
hAC7947,339.0,0.0,329.0,0.0
hAC7958,1203.0,0.0,708.0,0.0
hAA1619,360.0,0.0,2497.0,0.0
hAA1622,1907.0,0.0,902.0,0.0
hAA5293,594.0,0.0,622.0,0.0
hAA5307,1434.0,0.0,997.0,0.0
hAA5322,724.0,0.0,944.0,0.0
hAA5359,844.0,0.0,672.0,0.0
hAA6479,510.0,0.0,690.0,0.0
hAA6526,414.0,0.0,220.0,0.0
hAA6549,6898.0,0.0,4017.0,0.0
No_DNA,433.0,0.0,339.0,0.0
hAA9954,970.0,0.0,775.0,0.0
hAB0070,2271.0,0.0,1798.0,0.0
hAB0079,3348.0,0.0,1794.0,0.0
hAB0118,1138.0,0.0,782.0,0.0
hAB0599,299.0,0.0,238.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAC8717,1224.0,0.0,923.0,0.0
hAC8727,104.0,0.0,4.0,0.0
hAC8747,2666.0,0.0,1027.0,0.0
hAC8787,209.0,0.0,78.0,0.0
hAC9901,1296.0,0.0,636.0,0.0
hAC9903,659.0,0.0,698.0,0.0
hAD0308,81.0,0.0,252.0,0.0
No_DNA,22.0,0.0,0.0,0.0
hAA1416,1767.0,0.0,157.0,0.0
hAA1434,415.0,0.0,755.0,0.0
hAA1438,1078.0,0.0,1465.0,0.0
hAA1070,4586.0,0.0,2244.0,0.0
hAA1614,2222.0,0.0,1144.0,0.0
hAA1617,4277.0,0.0,119.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,1.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,14.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD1272,1046.0,0.0,602.0,0.0
hAD1279,423.0,0.0,178.0,0.0
hAD1291,373.0,0.0,377.0,0.0
hAD1310,160.0,0.0,133.0,0.0
hAD1557,546.0,0.0,0.0,0.0
hAD1570,448.0,0.0,470.0,0.0
hAD1579,90.0,0.0,48.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD7780,1541.0,0.0,474.0,0.0
hAD7794,279.0,0.0,90.0,0.0
hAD7797,681.0,0.0,364.0,0.0
hAD7799,562.0,0.0,321.0,0.0
hAD7897,791.0,0.0,348.0,0.0
hAD7901,889.0,0.0,501.0,0.0
No_DNA,593.0,0.0,413.0,0.0
No_DNA,102.0,0.0,0.0,0.0
hAD8728,1781.0,0.0,2127.0,0.0
hAE2320,880.0,0.0,661.0,0.0
hAE2322,1830.0,0.0,1222.0,0.0
hAE2008,883.0,0.0,387.0,0.0
No_DNA,63.0,0.0,0.0,0.0
No_DNA,629.0,0.0,544.0,0.0
No_DNA,9.0,0.0,0.0,0.0
hAC2493,1165.0,0.0,1091.0,0.0
hAC2642,1780.0,0.0,1399.0,0.0
hAC2717,85.0,0.0,153.0,0.0
hAC4471,2792.0,0.0,1620.0,0.0
hAC4492,2106.0,0.0,1896.0,0.0
hAC4523,746.0,0.0,438.0,0.0
No_DNA,820.0,0.0,610.0,0.0
hAC8793,1516.0,0.0,713.0,0.0
hAC8844,836.0,0.0,577.0,0.0
hAC8895,34.0,0.0,0.0,0.0
hAC8924,2135.0,0.0,1896.0,0.0
hAC9859,1173.0,0.0,638.0,0.0
hAC9861,721.0,0.0,513.0,0.0
hAC9876,402.0,0.0,304.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAA8354,261.0,0.0,228.0,0.0
hAA8363,4619.0,0.0,2685.0,0.0
hAA8651,2382.0,0.0,1123.0,0.0
hAA8675,702.0,0.0,442.0,0.0
hAA8686,1190.0,0.0,2739.0,0.0
No_DNA,520.0,0.0,431.0,0.0
hAB5724,119.0,0.0,120.0,0.0
hAB5781,2312.0,0.0,1203.0,0.0
hAB5812,76.0,0.0,15.0,0.0
hAB5863,653.0,0.0,331.0,0.0
hAB6772,2259.0,0.0,2654.0,0.0
hAB6780,585.0,0.0,531.0,0.0
hAB6829,1214.0,0.0,943.0,0.0
No_DNA,269.0,0.0,239.0,0.0
hAC2308,482.0,0.0,386.0,0.0
hAA0626,359.0,0.0,254.0,0.0
hAA0823,268.0,0.0,272.0,0.0
hAA0825,1366.0,0.0,2125.0,0.0
hAA0836,7189.0,0.0,891.0,0.0
hAA0856,4796.0,0.0,2857.0,0.0
hAA2279,4422.0,0.0,2118.0,0.0
hAA2281,4279.0,0.0,3042.0,0.0
hAA2283,2000.0,0.0,1105.0,0.0
hAA2286,1699.0,0.0,3767.0,0.0
hAA2428,5092.0,0.0,573.0,0.0
hAA2439,1269.0,0.0,938.0,0.0
hAA2441,4449.0,0.0,5915.0,0.0
hAA2457,2434.0,0.0,1616.0,0.0
hAA8325,902.0,0.0,1004.0,0.0
hAA8333,1571.0,0.0,1567.0,0.0
hAE0560,1361.0,0.0,787.0,0.0
hAE0710,564.0,0.0,316.0,0.0
hAE2155,6514.0,0.0,1722.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD6267,2382.0,0.0,1068.0,0.0
hAD6272,272.0,0.0,110.0,0.0
hAD6291,3278.0,0.0,2146.0,0.0
hAD6300,1457.0,0.0,918.0,0.0
hAD7836,909.0,0.0,852.0,0.0
hAD7839,1190.0,0.0,769.0,0.0
hAD7842,1314.0,0.0,570.0,0.0
No_DNA,1325.0,0.0,1278.0,0.0
hAA0587,6926.0,0.0,1800.0,0.0
hAA0602,1744.0,0.0,2005.0,0.0
hAA0605,1243.0,0.0,1478.0,0.0
hAB5167,1158.0,0.0,954.0,0.0
hAB5174,881.0,0.0,333.0,0.0
hAB5201,1081.0,0.0,963.0,0.0
hAC0306,1595.0,0.0,2001.0,0.0
hAC0337,2194.0,0.0,1476.0,0.0
hAC0349,1590.0,0.0,1300.0,0.0
hAC0364,401.0,0.0,389.0,0.0
hAC0702,220.0,0.0,61.0,0.0
hAC0716,478.0,0.0,263.0,0.0
hAC0718,475.0,0.0,250.0,0.0
hAC0737,2291.0,0.0,1229.0,0.0
hAB0475,882.0,0.0,877.0,0.0
hAB1192,0.0,0.0,0.0,0.0
hAB2916,1429.0,0.0,1113.0,0.0
hAB3988,981.0,0.0,992.0,0.0
hAE0301,214.0,0.0,578.0,0.0
hAE0303,477.0,0.0,241.0,0.0
hAA5543,2127.0,0.0,1393.0,0.0
hAA5550,1472.0,0.0,875.0,0.0
hAA5928,963.0,0.0,700.0,0.0
No_DNA,269.0,0.0,249.0,0.0
hAA5885,1910.0,0.0,1317.0,0.0
hAA5888,3411.0,0.0,560.0,0.0
hAA5895,3368.0,0.0,2447.0,0.0
hAA5918,0.0,0.0,0.0,0.0
hAB4729,1752.0,0.0,1335.0,0.0
hAB4740,296.0,0.0,207.0,0.0
hAB4765,2600.0,0.0,1742.0,0.0
hAB4803,922.0,0.0,507.0,0.0
hAB5149,1670.0,0.0,1154.0,0.0
No_DNA,477.0,0.0,250.0,0.0
hAE0590,771.0,0.0,357.0,0.0
hAE0624,1217.0,0.0,810.0,0.0
hAE0628,291.0,0.0,203.0,0.0
hAE0630,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAE0249,453.0,0.0,194.0,0.0
hAE0251,174.0,0.0,127.0,0.0
hAE0253,399.0,0.0,299.0,0.0
hAE0255,1769.0,0.0,1470.0,0.0
hAE0297,902.0,0.0,729.0,0.0
hAE0299,804.0,8.0,773.0,0.0
hAC2813,459.0,0.0,256.0,0.0
hAC2821,4752.0,0.0,3655.0,0.0
hAC2878,1928.0,0.0,1621.0,0.0
hAC2887,2786.0,0.0,1950.0,0.0
hAC3245,5677.0,0.0,962.0,0.0
hAC3264,1235.0,0.0,975.0,0.0
hAC3271,1716.0,0.0,1613.0,0.0
No_DNA,594.0,0.0,214.0,0.0
hAC8628,1738.0,0.0,1307.0,0.0
hAC8663,1321.0,24.0,1061.0,0.0
hAC8677,319.0,12.0,283.0,0.0
hAC8708,68.0,0.0,0.0,0.0
hAC9440,3000.0,0.0,1776.0,0.0
hAC9474,642.0,0.0,230.0,0.0
hAC9502,1506.0,0.0,697.0,0.0
hAB1841,753.0,0.0,503.0,0.0
hAB1847,242.0,0.0,213.0,0.0
hAB1852,1546.0,0.0,877.0,0.0
hAB2219,0.0,0.0,0.0,0.0
hAB2230,0.0,0.0,0.0,0.0
hAB2255,418.0,0.0,304.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAB9313,386.0,0.0,429.0,0.0
hAB9320,659.0,0.0,564.0,0.0
hAB9324,275.0,0.0,211.0,0.0
hAB9330,260.0,0.0,230.0,0.0
hAB9605,278.0,0.0,211.0,0.0
hAB9611,145.0,0.0,155.0,0.0
hAB9617,616.0,0.0,480.0,0.0
No_DNA,69.0,0.0,59.0,0.0
hAA6295,338.0,0.0,304.0,0.0
hAA6315,1764.0,0.0,1438.0,0.0
hAA6512,434.0,0.0,428.0,0.0
hAA6516,0.0,0.0,0.0,0.0
hAA6523,2442.0,0.0,436.0,0.0
No_DNA,1489.0,0.0,1229.0,0.0
hAA8535,2299.0,0.0,1395.0,0.0
hAA8548,3460.0,0.0,2248.0,0.0
hAA8553,55.0,4.0,0.0,0.0
hAA8578,1781.0,16.0,1567.0,0.0
hAA8731,1351.0,9.0,800.0,0.0
hAA8744,220.0,0.0,297.0,0.0
hAA8750,1426.0,0.0,1299.0,0.0
No_DNA,14.0,0.0,0.0,0.0
hAB1818,333.0,0.0,85.0,0.0
hAA1325,5413.0,0.0,1244.0,0.0
hAA1437,2234.0,0.0,1502.0,0.0
hAA1441,7417.0,0.0,6290.0,0.0
hAA1445,3017.0,0.0,985.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAA2639,4108.0,0.0,3121.0,0.0
hAA2662,696.0,0.0,543.0,0.0
hAA2683,1658.0,0.0,1432.0,0.0
hAA2690,963.0,0.0,975.0,0.0
hAA2914,7766.0,16.0,4727.0,0.0
hAA2928,5424.0,15.0,5846.0,0.0
hAA2934,2296.0,0.0,2211.0,0.0
No_DNA,1834.0,0.0,1743.0,0.0
hAA6267,1951.0,0.0,1325.0,0.0
hAA6279,1689.0,0.0,1579.0,0.0
hAC9859,729.0,0.0,326.0,0.0
hAC9861,1210.0,0.0,764.0,0.0
hAC9876,79.0,0.0,10.0,0.0
No_DNA,24.0,0.0,0.0,0.0
hAD8728,657.0,0.0,1340.0,0.0
hAE2320,857.0,0.0,654.0,0.0
hAE2322,1420.0,0.0,1025.0,0.0
hAE2008,251.0,0.0,136.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,27.0,0.0,0.0,0.0
No_DNA,146.0,0.0,0.0,0.0
No_DNA,118.0,0.0,0.0,0.0
hAA1312,3434.0,19.0,1409.0,0.0
chAA1317,6507.0,39.0,375.0,0.0
hAA1323,7815.0,50.0,4624.0,0.0
hAB6780,316.0,0.0,147.0,0.0
hAB6829,814.0,0.0,672.0,0.0
No_DNA,196.0,0.0,176.0,0.0
hAC2308,380.0,0.0,261.0,0.0
hAC2493,1289.0,0.0,1244.0,0.0
hAC2642,2229.0,0.0,2057.0,0.0
hAC2717,11.0,0.0,177.0,0.0
hAC4471,3300.0,0.0,1939.0,0.0
hAC4492,2212.0,0.0,2013.0,0.0
hAC4523,746.0,0.0,504.0,0.0
No_DNA,552.0,0.0,418.0,0.0
hAC8793,789.0,0.0,625.0,0.0
hAC8844,917.0,0.0,626.0,0.0
hAC8895,1642.0,15.0,1716.0,0.0
hAC8924,2492.0,4.0,2589.0,0.0
hAA2441,2771.0,0.0,3585.0,0.0
hAA2457,1471.0,0.0,941.0,0.0
hAA8325,511.0,0.0,610.0,0.0
hAA8333,1108.0,0.0,1382.0,0.0
hAA8354,187.0,0.0,119.0,0.0
hAA8363,4419.0,0.0,2783.0,0.0
hAA8651,2340.0,0.0,1048.0,0.0
hAA8675,647.0,0.0,617.0,0.0
hAA8686,1260.0,0.0,3595.0,0.0
No_DNA,357.0,0.0,249.0,0.0
hAB5724,120.0,0.0,130.0,0.0
hAB5781,2822.0,0.0,1709.0,0.0
hAB5812,2044.0,0.0,1101.0,0.0
hAB5863,1126.0,0.0,799.0,0.0
hAB6772,4052.0,0.0,5989.0,0.0
No_DNA,825.0,0.0,666.0,0.0
hAA0587,7639.0,0.0,2113.0,0.0
hAA0602,1554.0,0.0,1720.0,0.0
hAA0605,699.0,0.0,880.0,0.0
hAA0626,343.0,0.0,195.0,0.0
hAA0823,227.0,0.0,233.0,0.0
hAA0825,1181.0,0.0,2688.0,0.0
hAA0836,8056.0,0.0,488.0,0.0
hAA0856,4517.0,0.0,2678.0,0.0
hAA2279,2741.0,0.0,1378.0,0.0
hAA2281,3330.0,0.0,2413.0,0.0
hAA2283,1888.0,0.0,899.0,0.0
hAA2286,2643.0,0.0,4818.0,0.0
hAA2428,4933.0,0.0,517.0,0.0
hAA2439,883.0,0.0,725.0,0.0
hAD7780,1328.0,0.0,352.0,0.0
hAD7794,124.0,0.0,1.0,0.0
hAD7797,410.0,0.0,135.0,0.0
hAD7799,216.0,0.0,104.0,0.0
hAD7897,727.0,0.0,358.0,0.0
hAD7901,404.0,0.0,328.0,0.0
No_DNA,393.0,0.0,259.0,0.0
No_DNA,421.0,0.0,262.0,0.0
hAD6267,2331.0,0.0,1416.0,0.0
hAD6272,192.0,0.0,131.0,0.0
hAD6291,3443.0,0.0,2256.0,0.0
hAD6300,1375.0,0.0,808.0,0.0
hAD7836,685.0,0.0,645.0,0.0
hAD7839,578.0,0.0,518.0,0.0
hAD7842,401.0,0.0,166.0,0.0
No_DNA,324.0,0.0,266.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
chAB7233,2348.0,0.0,2635.0,0.0
chAA0450,1409.0,0.0,1057.0,0.0
chAC7987,949.0,0.0,1701.0,0.0
chAD1551,740.0,0.0,494.0,0.0
xAA0082,7230.0,0.0,19760.0,0.0
xAA0087,845.0,0.0,530.0,0.0
xAA0089,255.0,0.0,115.0,0.0
xAA0091,116.0,0.0,6.0,0.0
chAD1735,2406.0,0.0,1354.0,0.0
hAD1739,1020.0,0.0,534.0,0.0
hAD1747,409.0,0.0,343.0,0.0
hAD1763,3921.0,0.0,2124.0,0.0
hAD1872,805.0,0.0,731.0,0.0
hAD1874,1357.0,0.0,971.0,0.0
hAD1880,886.0,0.0,692.0,0.0
hAB7008,475.0,0.0,324.0,0.0
hAB7011,549.0,0.0,486.0,0.0
hAB7014,2862.0,0.0,2101.0,0.0
hAB7236,180.0,0.0,72.0,0.0
hAB7243,1731.0,0.0,701.0,0.0
hAB7248,23.0,0.0,0.0,0.0
hAB7252,2055.0,0.0,1455.0,0.0
hAC6048,333.0,0.0,155.0,0.0
hAC6054,4417.0,0.0,387.0,0.0
hAC6079,2638.0,0.0,703.0,0.0
hAC6116,820.0,0.0,1142.0,0.0
hAC7687,4277.0,0.0,1167.0,0.0
hAC7709,1056.0,0.0,735.0,0.0
hAC7718,383.0,0.0,238.0,0.0
hAC7728,7443.0,0.0,279.0,0.0
hAA3481,354.0,0.0,98.0,0.0
hAA3563,2306.0,0.0,1878.0,0.0
hAA5034,1286.0,0.0,3117.0,0.0
hAA5040,1435.0,0.0,1160.0,0.0
hAA5044,4419.0,0.0,5658.0,0.0
hAA5071,9990.0,0.0,3396.0,0.0
hAA8933,568.0,0.0,376.0,0.0
hAA8939,1506.0,0.0,987.0,0.0
hAA8945,1646.0,0.0,840.0,0.0
hAA8955,1531.0,0.0,809.0,0.0
hAA9133,3501.0,0.0,2318.0,0.0
hAA9135,7464.0,0.0,1512.0,0.0
hAA9147,5566.0,0.0,6424.0,0.0
hAA9179,1493.0,0.0,987.0,0.0
hAB7003,800.0,0.0,624.0,0.0
hAD8125,632.0,0.0,347.0,0.0
hAD9421,734.0,0.0,345.0,0.0
hAD9462,1081.0,0.0,856.0,0.0
hAD9472,843.0,0.0,607.0,0.0
hAD9536,1473.0,0.0,1075.0,0.0
hAA1015,875.0,0.0,729.0,0.0
hAA1021,2865.0,0.0,1047.0,0.0
hAA1043,408.0,0.0,441.0,0.0
hAA1049,525.0,0.0,428.0,0.0
hAA1334,806.0,0.0,1435.0,0.0
No_DNA,396.0,0.0,378.0,0.0
No_DNA,226.0,0.0,127.0,0.0
No_DNA,172.0,0.0,41.0,0.0
hAA3195,960.0,0.0,678.0,0.0
hAA3456,1576.0,0.0,3512.0,0.0
hAC6222,4147.0,0.0,1622.0,0.0
hAC6238,1156.0,0.0,685.0,0.0
hAC6311,493.0,0.0,204.0,0.0
hAC6359,505.0,0.0,302.0,0.0
hAD0601,308.0,0.0,196.0,0.0
hAD0605,129.0,0.0,101.0,0.0
hAD0609,933.0,0.0,411.0,0.0
hAD0611,490.0,0.0,307.0,0.0
hAD0721,680.0,0.0,436.0,0.0
hAD0723,124.0,0.0,0.0,0.0
hAD0728,477.0,0.0,242.0,0.0
hAD0734,729.0,0.0,568.0,0.0
hAD7936,391.0,0.0,253.0,0.0
hAD7946,1505.0,0.0,722.0,0.0
hAD8019,1143.0,0.0,740.0,0.0
hAB0407,2753.0,0.0,1495.0,0.0
hAB0423,663.0,0.0,455.0,0.0
hAB0433,2534.0,0.0,1427.0,0.0
hAB5572,318.0,0.0,194.0,0.0
hAB5581,395.0,0.0,420.0,0.0
hAB5623,2645.0,0.0,2441.0,0.0
hAB5639,987.0,0.0,361.0,0.0
hAB5956,2066.0,0.0,2532.0,0.0
hAB5974,469.0,0.0,342.0,0.0
hAB6004,1923.0,0.0,1883.0,0.0
hAB6010,674.0,0.0,419.0,0.0
hAC5550,2251.0,0.0,1488.0,0.0
hAC5578,538.0,0.0,425.0,0.0
hAC5596,1401.0,0.0,833.0,0.0
hAC5610,702.0,0.0,341.0,0.0
hAE0012,13848.0,0.0,7560.0,0.0
hAE0014,25724.0,0.0,1643.0,0.0
hAE0344,919.0,0.0,1030.0,0.0
hAE0346,1320.0,0.0,679.0,0.0
hAE0348,370.0,0.0,1384.0,0.0
hAE0350,482.0,0.0,368.0,0.0
No_DNA,883.0,0.0,582.0,0.0
No_DNA,706.0,0.0,561.0,0.0
No_DNA,647.0,0.0,435.0,0.0
No_DNA,612.0,0.0,398.0,0.0
hAB0209,1388.0,0.0,911.0,0.0
hAB0229,1710.0,0.0,766.0,0.0
hAB0241,1651.0,0.0,1221.0,0.0
hAB0249,1649.0,0.0,978.0,0.0
hAB0402,620.0,0.0,533.0,0.0
hAC4122,1870.0,0.0,1279.0,0.0
hAD0581,47.0,0.0,111.0,0.0
hAD0583,951.0,0.0,479.0,0.0
hAD0589,307.0,0.0,157.0,0.0
hAD0596,264.0,0.0,160.0,0.0
hAD0696,158.0,0.0,110.0,0.0
hAD0700,198.0,0.0,66.0,0.0
hAD0706,72.0,0.0,0.0,0.0
hAD0712,650.0,0.0,607.0,0.0
hAD9960,488.0,0.0,554.0,0.0
hAD9962,849.0,0.0,625.0,0.0
hAD9964,145.0,0.0,57.0,0.0
hAD9966,983.0,0.0,866.0,0.0
hAE0008,1016.0,0.0,731.0,0.0
hAE0010,697.0,0.0,3889.0,0.0
hAB9778,528.0,0.0,364.0,0.0
hAB9788,2958.0,0.0,2678.0,0.0
hAB9798,1863.0,0.0,1130.0,0.0
hAB9803,2060.0,0.0,4146.0,0.0
hAB9983,2632.0,0.0,1364.0,0.0
hAB9997,1065.0,0.0,987.0,0.0
hAC0009,1414.0,0.0,611.0,0.0
hAC0015,1248.0,0.0,835.0,0.0
hAC3647,1713.0,0.0,1340.0,0.0
hAC3717,688.0,0.0,1082.0,0.0
hAC3735,811.0,0.0,645.0,0.0
hAC3772,338.0,0.0,187.0,0.0
hAC4104,1860.0,0.0,1218.0,0.0
hAC4113,818.0,0.0,501.0,0.0
hAC4118,466.0,0.0,363.0,0.0
hAA8956,5902.0,0.0,669.0,0.0
hAA8963,1512.0,0.0,1655.0,0.0
hAA8973,2459.0,0.0,3781.0,0.0
hAA9190,3901.0,0.0,3607.0,0.0
